lsoa11cd,lsoa11nm,eco_active_unemployed11,pop11
E01003821,Richmond upon Thames 008A,26,1196
E01003822,Richmond upon Thames 023A,28,1022
E01003823,Richmond upon Thames 023B,35,1278
E01003824,Richmond upon Thames 023C,21,1153
E01003825,Richmond upon Thames 023D,28,1266
E01003826,Richmond upon Thames 023E,54,1235
E01003827,Richmond upon Thames 023F,34,1316
E01003828,Richmond upon Thames 020A,15,1105
E01003829,Richmond upon Thames 020B,59,1220
E01003830,Richmond upon Thames 020C,46,1273
E01003831,Richmond upon Thames 020D,36,1154
E01003832,Richmond upon Thames 020E,44,1065
E01003833,Richmond upon Thames 020F,45,1029
E01003834,Richmond upon Thames 022A,36,1352
E01003835,Richmond upon Thames 022B,21,1062
E01003836,Richmond upon Thames 022C,27,1034
E01003837,Richmond upon Thames 022D,34,1273
E01003838,Richmond upon Thames 022E,56,1318
E01003839,Richmond upon Thames 022F,57,1390
E01003840,Richmond upon Thames 013A,65,1174
E01003841,Richmond upon Thames 013B,83,1389
E01003842,Richmond upon Thames 013C,57,1215
E01003843,Richmond upon Thames 013D,51,1457
E01003844,Richmond upon Thames 013E,39,1070
E01003845,Richmond upon Thames 013F,31,1190
E01003846,Richmond upon Thames 002A,29,1213
E01003847,Richmond upon Thames 002B,31,1238
E01003848,Richmond upon Thames 004A,51,1386
E01003849,Richmond upon Thames 002C,37,1122
E01003851,Richmond upon Thames 002D,15,1171
E01003852,Richmond upon Thames 003A,33,1011
E01003853,Richmond upon Thames 003B,58,1097
E01003854,Richmond upon Thames 003C,32,1058
E01003855,Richmond upon Thames 003D,45,1309
E01003856,Richmond upon Thames 003E,32,1237
E01003857,Richmond upon Thames 003F,39,1290
E01003858,Richmond upon Thames 003G,33,1205
E01003859,Richmond upon Thames 005E,35,1116
E01003860,Richmond upon Thames 002E,36,1389
E01003861,Richmond upon Thames 004C,41,1405
E01003862,Richmond upon Thames 004D,41,1034
E01003863,Richmond upon Thames 004E,31,990
E01003864,Richmond upon Thames 002F,53,1121
E01003865,Richmond upon Thames 004F,42,940
E01003866,Richmond upon Thames 007A,22,1121
E01003867,Richmond upon Thames 011A,31,1106
E01003868,Richmond upon Thames 007B,30,1135
E01003869,Richmond upon Thames 011B,44,1265
E01003870,Richmond upon Thames 011C,35,1353
E01003871,Richmond upon Thames 007C,22,1171
E01003872,Richmond upon Thames 007D,21,1102
E01003873,Richmond upon Thames 006A,30,1249
E01003874,Richmond upon Thames 006B,33,1235
E01003875,Richmond upon Thames 006C,23,1123
E01003876,Richmond upon Thames 008B,33,1303
E01003877,Richmond upon Thames 008C,28,1082
E01003878,Richmond upon Thames 006D,36,1032
E01003879,Richmond upon Thames 008D,24,1245
E01003880,Richmond upon Thames 016A,21,1077
E01003881,Richmond upon Thames 016B,20,1559
E01003882,Richmond upon Thames 014A,28,1338
E01003883,Richmond upon Thames 014B,25,1409
E01003884,Richmond upon Thames 016C,29,1209
E01003885,Richmond upon Thames 016D,26,1098
E01003886,Richmond upon Thames 021A,30,1234
E01003887,Richmond upon Thames 021B,36,1294
E01003888,Richmond upon Thames 021C,50,1391
E01003889,Richmond upon Thames 021D,29,1294
E01003890,Richmond upon Thames 018C,27,1146
E01003891,Richmond upon Thames 018D,31,1322
E01003892,Richmond upon Thames 009A,37,1470
E01003893,Richmond upon Thames 009B,31,1212
E01003894,Richmond upon Thames 009C,44,1265
E01003895,Richmond upon Thames 009D,35,1268
E01003896,Richmond upon Thames 014C,37,1342
E01003897,Richmond upon Thames 014D,39,1426
E01003898,Richmond upon Thames 015A,24,1128
E01003899,Richmond upon Thames 015B,21,1032
E01003900,Richmond upon Thames 015C,54,1119
E01003901,Richmond upon Thames 015D,33,1149
E01003902,Richmond upon Thames 015E,26,928
E01003903,Richmond upon Thames 015F,34,1172
E01003904,Richmond upon Thames 015G,39,1119
E01003905,Richmond upon Thames 010A,32,1056
E01003906,Richmond upon Thames 010B,43,1173
E01003907,Richmond upon Thames 010C,50,1221
E01003908,Richmond upon Thames 010D,43,1324
E01003909,Richmond upon Thames 010E,36,1134
E01003910,Richmond upon Thames 011D,25,1149
E01003911,Southwark 020A,111,1451
E01003912,Southwark 019A,95,1095
E01003913,Southwark 024A,63,1494
E01003914,Southwark 024B,98,1464
E01003915,Southwark 024C,123,1511
E01003916,Southwark 020B,126,1762
E01003917,Southwark 020C,87,1413
E01003918,Southwark 020D,96,1173
E01003919,Southwark 021A,75,1426
E01003920,Southwark 021B,107,1318
E01003921,Southwark 021C,101,1164
E01003922,Southwark 021D,103,1453
E01003923,Southwark 017A,100,1402
E01003924,Southwark 021E,116,1433
E01003925,Southwark 020E,79,953
E01003926,Southwark 021F,72,1051
E01003927,Southwark 002A,77,2084
E01003929,Southwark 002B,82,1883
E01003930,Southwark 034A,86,1308
E01003932,Southwark 034B,118,1309
E01003933,Southwark 034C,68,1515
E01003934,Southwark 002C,66,1165
E01003935,Southwark 002D,53,1168
E01003936,Southwark 009A,25,1731
E01003937,Southwark 009B,56,1382
E01003938,Southwark 006A,98,1446
E01003939,Southwark 002E,71,1593
E01003940,Southwark 006B,90,1107
E01003941,Southwark 006C,63,1645
E01003942,Southwark 006D,61,1275
E01003943,Southwark 009C,62,1017
E01003945,Southwark 033A,36,1247
E01003946,Southwark 033B,61,1230
E01003947,Southwark 033C,98,1027
E01003948,Southwark 033D,50,1219
E01003949,Southwark 032A,52,1473
E01003950,Southwark 032B,123,1421
E01003951,Southwark 033E,36,1118
E01003952,Southwark 030A,56,1295
E01003953,Southwark 028A,80,1734
E01003954,Southwark 030B,48,1230
E01003955,Southwark 028B,65,1454
E01003956,Southwark 030C,53,1318
E01003957,Southwark 032C,49,1346
E01003958,Southwark 032D,50,1266
E01003960,Southwark 012A,68,1485
E01003961,Southwark 012B,102,1534
E01003963,Southwark 016A,103,1220
E01003964,Southwark 015A,103,1522
E01003966,Southwark 015B,95,1499
E01003967,Southwark 016B,144,1250
E01003968,Southwark 015C,104,1027
E01003969,Southwark 017B,77,1516
E01003970,Southwark 016C,85,1078
E01003971,Southwark 015D,146,1193
E01003972,Southwark 016D,82,1251
E01003973,Southwark 016E,93,1221
E01003974,Southwark 015E,64,922
E01003975,Southwark 004A,79,1175
E01003976,Southwark 003A,95,1576
E01003977,Southwark 010A,92,1321
E01003978,Southwark 004B,97,1509
E01003979,Southwark 006E,82,1442
E01003980,Southwark 013A,81,1608
E01003981,Southwark 006F,51,1455
E01003983,Southwark 018A,142,1398
E01003984,Southwark 023A,117,1604
E01003986,Southwark 011A,80,883
E01003987,Southwark 011B,86,1296
E01003988,Southwark 018B,133,1628
E01003989,Southwark 018C,134,1364
E01003990,Southwark 018D,133,1527
E01003991,Southwark 017C,57,925
E01003992,Southwark 014A,77,1069
E01003993,Southwark 017D,102,1230
E01003994,Southwark 012E,85,1215
E01003995,Southwark 014B,92,1075
E01003997,Southwark 017E,65,963
E01003998,Southwark 014D,66,1114
E01003999,Southwark 014E,85,1118
E01004000,Southwark 026A,88,1469
E01004001,Southwark 026B,78,1239
E01004002,Southwark 029A,80,1252
E01004003,Southwark 023B,130,1312
E01004004,Southwark 023C,135,1967
E01004005,Southwark 023D,150,1578
E01004006,Southwark 023E,149,1563
E01004007,Southwark 018E,65,882
E01004008,Southwark 022B,161,1598
E01004010,Southwark 022D,92,1139
E01004011,Southwark 019B,131,1474
E01004012,Southwark 019C,146,1837
E01004013,Southwark 019D,96,1218
E01004014,Southwark 019E,117,1283
E01004015,Southwark 028C,39,1180
E01004016,Southwark 029B,103,1711
E01004017,Southwark 029C,47,1175
E01004018,Southwark 032E,49,1459
E01004019,Southwark 026C,97,1752
E01004020,Southwark 029D,114,1227
E01004021,Southwark 028D,74,1767
E01004022,Southwark 004C,119,2005
E01004023,Southwark 004D,78,1172
E01004024,Southwark 011C,122,1418
E01004027,Southwark 003E,98,1765
E01004028,Southwark 004E,88,1287
E01004029,Southwark 001A,53,1587
E01004030,Southwark 007A,73,1237
E01004031,Southwark 007B,71,1618
E01004032,Southwark 001B,53,1510
E01004033,Southwark 007C,90,1156
E01004034,Southwark 007D,72,1115
E01004035,Southwark 011D,90,1172
E01004036,Southwark 007E,116,1427
E01004037,Southwark 010B,102,1528
E01004038,Southwark 010C,149,1746
E01004039,Southwark 013B,77,1257
E01004040,Southwark 013C,95,1262
E01004041,Southwark 013D,90,1248
E01004042,Southwark 010D,87,1314
E01004043,Southwark 010E,60,1092
E01004044,Southwark 013E,71,1016
E01004045,Southwark 027A,116,1078
E01004046,Southwark 028E,52,1280
E01004047,Southwark 027B,85,1128
E01004048,Southwark 027C,51,1214
E01004049,Southwark 027D,63,1293
E01004050,Southwark 024D,49,1224
E01004051,Southwark 027E,26,1095
E01004052,Southwark 024E,49,1411
E01004053,Southwark 001C,41,1614
E01004054,Southwark 001D,59,1460
E01004055,Southwark 001E,73,978
E01004056,Southwark 008A,84,1752
E01004057,Southwark 008B,63,1253
E01004058,Southwark 008C,43,1570
E01004059,Southwark 008D,33,1403
E01004060,Southwark 008E,87,1434
E01004061,Southwark 025A,68,1428
E01004062,Southwark 025B,86,1454
E01004063,Southwark 025C,73,1570
E01004064,Southwark 026D,96,1436
E01004065,Southwark 025D,62,1198
E01004066,Southwark 025E,98,1616
E01004067,Southwark 022E,139,1641
E01004068,Southwark 026E,106,1452
E01004069,Southwark 031A,18,989
E01004070,Southwark 031B,52,1438
E01004071,Southwark 030D,62,1198
E01004072,Southwark 030E,27,1277
E01004073,Southwark 031C,48,1384
E01004074,Southwark 031D,31,1291
E01004075,Southwark 031E,24,1239
E01004076,Sutton 011A,52,1068
E01004077,Sutton 011B,41,1136
E01004078,Sutton 011C,67,1182
E01004079,Sutton 011D,22,1045
E01004080,Sutton 011E,31,982
E01004081,Sutton 011F,41,1070
E01004082,Sutton 011G,32,1045
E01004083,Sutton 019A,67,1022
E01004084,Sutton 024A,35,1091
E01004085,Sutton 024B,39,1184
E01004086,Sutton 019B,45,1186
E01004087,Sutton 017A,35,1106
E01004088,Sutton 019C,113,1250
E01004089,Sutton 019D,56,880
E01004090,Sutton 021A,59,831
E01004091,Sutton 022A,23,971
E01004092,Sutton 022B,26,1098
E01004093,Sutton 025A,29,1105
E01004094,Sutton 025B,25,1199
E01004095,Sutton 025C,35,1159
E01004096,Sutton 021B,30,1102
E01004097,Sutton 015A,39,1237
E01004098,Sutton 015B,29,897
E01004099,Sutton 015C,40,1084
E01004100,Sutton 015D,29,990
E01004101,Sutton 013A,35,993
E01004102,Sutton 015E,42,1000
E01004103,Sutton 013B,54,1238
E01004104,Sutton 020A,27,1084
E01004105,Sutton 022C,43,1332
E01004106,Sutton 022D,20,1155
E01004107,Sutton 020B,41,1103
E01004108,Sutton 024C,29,1160
E01004109,Sutton 024D,48,1170
E01004110,Sutton 016A,57,1343
E01004111,Sutton 016B,25,1027
E01004112,Sutton 016C,19,1141
E01004114,Sutton 025D,21,1212
E01004115,Sutton 009A,29,1239
E01004116,Sutton 008A,31,1077
E01004117,Sutton 006A,20,1069
E01004118,Sutton 009B,40,1226
E01004119,Sutton 009C,33,1060
E01004120,Sutton 016D,20,1133
E01004121,Sutton 006B,45,1153
E01004122,Sutton 008B,32,1003
E01004123,Sutton 002A,106,1550
E01004124,Sutton 002B,89,1294
E01004125,Sutton 001A,47,1088
E01004126,Sutton 002C,50,1024
E01004127,Sutton 005A,49,1157
E01004128,Sutton 002D,52,1088
E01004129,Sutton 002E,84,1243
E01004130,Sutton 003A,44,1170
E01004131,Sutton 003B,33,1164
E01004132,Sutton 009D,28,1073
E01004133,Sutton 009E,20,1054
E01004134,Sutton 003C,32,1069
E01004135,Sutton 003D,31,1081
E01004136,Sutton 003E,19,1172
E01004137,Sutton 012A,53,1156
E01004138,Sutton 013C,65,1195
E01004139,Sutton 013D,48,1038
E01004140,Sutton 012B,69,1130
E01004141,Sutton 012C,60,1137
E01004142,Sutton 012D,92,1546
E01004143,Sutton 014A,58,1074
E01004144,Sutton 007A,38,1196
E01004145,Sutton 007B,54,1543
E01004146,Sutton 007C,39,1184
E01004147,Sutton 007D,37,1127
E01004148,Sutton 014B,51,1100
E01004149,Sutton 012E,60,1241
E01004150,Sutton 021C,43,1137
E01004151,Sutton 021D,43,1313
E01004152,Sutton 018A,50,1137
E01004153,Sutton 021E,52,1297
E01004154,Sutton 022E,22,1056
E01004155,Sutton 018B,43,1212
E01004156,Sutton 018C,49,1295
E01004157,Sutton 016E,23,927
E01004158,Sutton 018D,39,1124
E01004159,Sutton 014C,33,1121
E01004160,Sutton 014D,49,1188
E01004161,Sutton 014E,30,1076
E01004162,Sutton 018E,50,1157
E01004163,Sutton 005B,41,1147
E01004164,Sutton 004A,38,1136
E01004165,Sutton 005C,55,1256
E01004166,Sutton 004B,43,1081
E01004167,Sutton 005D,58,947
E01004168,Sutton 013E,34,1167
E01004169,Sutton 004C,52,820
E01004170,Sutton 017B,47,1336
E01004171,Sutton 010A,25,1064
E01004172,Sutton 010B,60,1172
E01004173,Sutton 010C,51,1015
E01004174,Sutton 017C,35,1060
E01004175,Sutton 010D,44,1192
E01004176,Sutton 010E,47,1073
E01004177,Sutton 020C,60,1123
E01004178,Sutton 017D,54,1497
E01004179,Sutton 017E,41,1164
E01004180,Sutton 020D,36,1248
E01004181,Sutton 020E,46,1234
E01004182,Sutton 019E,74,1077
E01004183,Sutton 001B,81,1223
E01004184,Sutton 001C,71,1071
E01004185,Sutton 001D,72,1047
E01004186,Sutton 004D,54,1325
E01004187,Sutton 005E,57,1124
E01004188,Sutton 004E,72,1223
E01004189,Sutton 001E,70,1313
E01004190,Sutton 008C,17,1038
E01004191,Sutton 008D,41,1182
E01004192,Sutton 006C,59,1441
E01004193,Sutton 006D,67,1625
E01004194,Sutton 008E,35,995
E01004195,Sutton 006E,37,1192
E01004196,Sutton 008F,43,1076
E01004197,Tower Hamlets 002A,137,1853
E01004198,Tower Hamlets 002B,103,1159
E01004199,Tower Hamlets 002C,90,1107
E01004200,Tower Hamlets 005A,54,1380
E01004201,Tower Hamlets 002D,86,1184
E01004202,Tower Hamlets 005B,78,1406
E01004203,Tower Hamlets 005C,70,1424
E01004204,Tower Hamlets 005D,97,1145
E01004205,Tower Hamlets 013A,149,1541
E01004206,Tower Hamlets 013B,83,1131
E01004207,Tower Hamlets 011A,62,1100
E01004208,Tower Hamlets 013C,94,1721
E01004209,Tower Hamlets 011B,88,951
E01004211,Tower Hamlets 013D,82,1307
E01004212,Tower Hamlets 011D,70,1451
E01004214,Tower Hamlets 030A,105,1163
E01004215,Tower Hamlets 028A,137,2125
E01004216,Tower Hamlets 030B,58,1309
E01004217,Tower Hamlets 030C,75,1347
E01004218,Tower Hamlets 030D,71,1424
E01004219,Tower Hamlets 028B,149,1722
E01004221,Tower Hamlets 028D,90,1537
E01004222,Tower Hamlets 001A,152,1797
E01004223,Tower Hamlets 001B,109,1537
E01004224,Tower Hamlets 001C,124,1545
E01004225,Tower Hamlets 004A,59,1936
E01004226,Tower Hamlets 001D,97,1264
E01004228,Tower Hamlets 003A,84,1493
E01004229,Tower Hamlets 004C,79,1151
E01004230,Tower Hamlets 003B,111,1600
E01004231,Tower Hamlets 004D,92,1249
E01004232,Tower Hamlets 003C,63,1419
E01004233,Tower Hamlets 003D,102,1299
E01004234,Tower Hamlets 003E,65,1780
E01004235,Tower Hamlets 008A,85,935
E01004236,Tower Hamlets 008B,111,1147
E01004237,Tower Hamlets 008C,68,856
E01004238,Tower Hamlets 008D,161,2007
E01004239,Tower Hamlets 008E,109,1152
E01004240,Tower Hamlets 012A,97,1226
E01004241,Tower Hamlets 012B,116,1124
E01004242,Tower Hamlets 012C,146,1770
E01004243,Tower Hamlets 020A,101,1212
E01004244,Tower Hamlets 020B,137,1264
E01004245,Tower Hamlets 018A,100,988
E01004246,Tower Hamlets 018B,111,1476
E01004247,Tower Hamlets 020C,142,1383
E01004248,Tower Hamlets 018C,92,839
E01004249,Tower Hamlets 018D,148,1429
E01004250,Tower Hamlets 020D,155,1588
E01004251,Tower Hamlets 023A,123,1471
E01004252,Tower Hamlets 024A,166,2025
E01004253,Tower Hamlets 024B,136,1623
E01004254,Tower Hamlets 023B,80,1883
E01004255,Tower Hamlets 023C,103,1224
E01004256,Tower Hamlets 024C,88,1224
E01004257,Tower Hamlets 024D,138,1258
E01004258,Tower Hamlets 023D,50,1231
E01004259,Tower Hamlets 007A,74,1424
E01004260,Tower Hamlets 007B,97,1282
E01004261,Tower Hamlets 010A,70,2142
E01004262,Tower Hamlets 010B,75,1451
E01004263,Tower Hamlets 007C,73,1004
E01004264,Tower Hamlets 010C,100,1069
E01004266,Tower Hamlets 007D,88,1193
E01004267,Tower Hamlets 012D,101,1431
E01004268,Tower Hamlets 012E,135,1290
E01004269,Tower Hamlets 014A,118,1472
E01004270,Tower Hamlets 014B,111,1856
E01004271,Tower Hamlets 014C,109,1056
E01004272,Tower Hamlets 014D,148,1402
E01004273,Tower Hamlets 014E,128,1319
E01004274,Tower Hamlets 031A,123,1497
E01004275,Tower Hamlets 031B,74,1474
E01004276,Tower Hamlets 031C,52,1841
E01004277,Tower Hamlets 033A,29,1474
E01004280,Tower Hamlets 032A,99,1435
E01004281,Tower Hamlets 031D,88,1524
E01004283,Tower Hamlets 016A,119,1695
E01004284,Tower Hamlets 019A,130,1699
E01004285,Tower Hamlets 019B,149,1545
E01004286,Tower Hamlets 019C,161,1670
E01004287,Tower Hamlets 016B,97,1544
E01004288,Tower Hamlets 019D,106,1071
E01004289,Tower Hamlets 016C,89,1386
E01004290,Tower Hamlets 016D,49,1034
E01004291,Tower Hamlets 027A,55,1601
E01004292,Tower Hamlets 026A,32,1546
E01004293,Tower Hamlets 027B,66,1864
E01004294,Tower Hamlets 026B,84,1525
E01004295,Tower Hamlets 026C,86,1030
E01004296,Tower Hamlets 026D,77,1251
E01004297,Tower Hamlets 027C,41,1577
E01004298,Tower Hamlets 022A,108,1245
E01004300,Tower Hamlets 022B,70,966
E01004301,Tower Hamlets 025B,67,932
E01004302,Tower Hamlets 025C,108,1364
E01004303,Tower Hamlets 025D,122,1779
E01004304,Tower Hamlets 022C,117,1418
E01004305,Tower Hamlets 022D,106,1379
E01004306,Tower Hamlets 015A,84,1486
E01004307,Tower Hamlets 015B,82,2031
E01004308,Tower Hamlets 015C,65,1161
E01004309,Tower Hamlets 015D,251,2320
E01004310,Tower Hamlets 015E,158,1647
E01004311,Tower Hamlets 006A,86,1138
E01004312,Tower Hamlets 009A,98,1199
E01004313,Tower Hamlets 009B,89,1504
E01004314,Tower Hamlets 006B,31,883
E01004315,Tower Hamlets 006C,82,1367
E01004316,Tower Hamlets 009C,73,919
E01004317,Tower Hamlets 009D,143,2338
E01004318,Tower Hamlets 006D,104,1096
E01004319,Tower Hamlets 021A,116,1411
E01004321,Tower Hamlets 021C,99,1445
E01004322,Tower Hamlets 017A,58,997
E01004323,Tower Hamlets 017B,66,1143
E01004324,Tower Hamlets 017C,95,1137
E01004325,Tower Hamlets 021D,101,2149
E01004326,Tower Hamlets 017D,59,1124
E01004327,Waltham Forest 028A,66,919
E01004328,Waltham Forest 028B,105,1439
E01004329,Waltham Forest 028C,95,1486
E01004330,Waltham Forest 028D,71,1434
E01004331,Waltham Forest 028E,84,1388
E01004332,Waltham Forest 028F,94,1379
E01004333,Waltham Forest 024A,105,1282
E01004334,Waltham Forest 024B,114,1056
E01004335,Waltham Forest 027A,131,1238
E01004336,Waltham Forest 026A,84,1438
E01004337,Waltham Forest 027B,104,1436
E01004338,Waltham Forest 027C,98,1451
E01004339,Waltham Forest 027D,79,1364
E01004340,Waltham Forest 027E,138,1406
E01004341,Waltham Forest 027F,130,1295
E01004342,Waltham Forest 011A,81,1559
E01004343,Waltham Forest 008A,60,1310
E01004344,Waltham Forest 008B,84,1277
E01004345,Waltham Forest 010A,84,1372
E01004346,Waltham Forest 011B,62,1165
E01004347,Waltham Forest 011C,72,1478
E01004348,Waltham Forest 010B,135,1981
E01004349,Waltham Forest 001A,57,1018
E01004350,Waltham Forest 001B,50,1098
E01004351,Waltham Forest 001C,36,1130
E01004352,Waltham Forest 002A,46,1380
E01004353,Waltham Forest 002B,61,1336
E01004354,Waltham Forest 002C,49,1293
E01004355,Waltham Forest 004A,57,1164
E01004356,Waltham Forest 001D,70,1175
E01004357,Waltham Forest 001E,57,1105
E01004358,Waltham Forest 002D,59,1200
E01004359,Waltham Forest 002E,57,1246
E01004360,Waltham Forest 004B,34,980
E01004361,Waltham Forest 005A,34,999
E01004362,Waltham Forest 021A,61,1285
E01004363,Waltham Forest 019A,56,1184
E01004364,Waltham Forest 019B,76,1244
E01004365,Waltham Forest 020A,99,1805
E01004366,Waltham Forest 019C,85,1440
E01004367,Waltham Forest 019D,63,1219
E01004368,Waltham Forest 019E,79,1505
E01004369,Waltham Forest 023A,74,1328
E01004370,Waltham Forest 023B,61,1347
E01004371,Waltham Forest 025A,82,1377
E01004372,Waltham Forest 023C,72,1398
E01004373,Waltham Forest 025B,89,1376
E01004374,Waltham Forest 025C,84,1470
E01004375,Waltham Forest 025D,94,1447
E01004376,Waltham Forest 025E,91,1637
E01004377,Waltham Forest 010C,52,1269
E01004378,Waltham Forest 010D,93,1354
E01004379,Waltham Forest 007A,42,1060
E01004380,Waltham Forest 007B,45,1094
E01004381,Waltham Forest 007C,59,1326
E01004382,Waltham Forest 008C,67,892
E01004383,Waltham Forest 007D,51,1156
E01004384,Waltham Forest 003A,92,1248
E01004385,Waltham Forest 003B,69,963
E01004386,Waltham Forest 003C,22,1224
E01004387,Waltham Forest 007E,33,1122
E01004388,Waltham Forest 007F,57,1110
E01004389,Waltham Forest 003D,62,1148
E01004390,Waltham Forest 003E,62,1112
E01004391,Waltham Forest 014A,80,1429
E01004392,Waltham Forest 017A,122,1793
E01004393,Waltham Forest 014B,61,1922
E01004394,Waltham Forest 017B,108,1350
E01004395,Waltham Forest 018A,48,1160
E01004396,Waltham Forest 012A,75,1340
E01004397,Waltham Forest 017C,100,1870
E01004398,Waltham Forest 009A,104,1412
E01004399,Waltham Forest 009B,94,1209
E01004400,Waltham Forest 009C,87,1267
E01004401,Waltham Forest 014C,94,1577
E01004402,Waltham Forest 009D,109,1267
E01004403,Waltham Forest 009E,103,1267
E01004404,Waltham Forest 014D,104,1511
E01004405,Waltham Forest 020B,76,1216
E01004406,Waltham Forest 016A,89,1424
E01004407,Waltham Forest 013A,194,1102
E01004408,Waltham Forest 016B,84,1289
E01004409,Waltham Forest 016C,82,1273
E01004410,Waltham Forest 013B,114,1345
E01004411,Waltham Forest 016D,67,1402
E01004412,Waltham Forest 015A,64,1322
E01004413,Waltham Forest 004C,68,1088
E01004414,Waltham Forest 005B,52,1140
E01004415,Waltham Forest 004D,70,1138
E01004416,Waltham Forest 004E,52,1243
E01004417,Waltham Forest 005C,63,1179
E01004418,Waltham Forest 008D,70,1194
E01004419,Waltham Forest 008E,69,1191
E01004420,Waltham Forest 020C,168,1655
E01004421,Waltham Forest 018B,87,1493
E01004422,Waltham Forest 022A,59,1186
E01004423,Waltham Forest 020D,106,1392
E01004424,Waltham Forest 022B,100,1312
E01004425,Waltham Forest 022C,90,1499
E01004426,Waltham Forest 022D,81,1267
E01004427,Waltham Forest 022E,105,1527
E01004428,Waltham Forest 026B,120,1208
E01004429,Waltham Forest 026C,115,1353
E01004430,Waltham Forest 026D,105,1817
E01004432,Waltham Forest 023D,86,1263
E01004434,Waltham Forest 026E,104,1482
E01004435,Waltham Forest 023E,85,1429
E01004436,Waltham Forest 021B,87,1343
E01004437,Waltham Forest 021C,121,1490
E01004438,Waltham Forest 024C,60,1706
E01004439,Waltham Forest 021D,74,1275
E01004440,Waltham Forest 024D,116,1733
E01004441,Waltham Forest 024E,75,1321
E01004442,Waltham Forest 021E,93,1421
E01004443,Waltham Forest 016E,75,1385
E01004444,Waltham Forest 017D,104,1811
E01004445,Waltham Forest 018C,62,1323
E01004446,Waltham Forest 017E,66,1433
E01004447,Waltham Forest 016F,75,1447
E01004448,Waltham Forest 018D,82,1359
E01004449,Waltham Forest 018E,106,1261
E01004450,Waltham Forest 006A,36,1160
E01004451,Waltham Forest 005D,58,1284
E01004452,Waltham Forest 005E,63,1165
E01004453,Waltham Forest 006B,61,1203
E01004454,Waltham Forest 006C,65,1200
E01004455,Waltham Forest 006D,62,1124
E01004456,Waltham Forest 006E,96,1134
E01004457,Waltham Forest 012B,86,1430
E01004458,Waltham Forest 012C,79,1400
E01004459,Waltham Forest 012D,99,1028
E01004460,Waltham Forest 011D,97,1414
E01004461,Waltham Forest 014E,83,1609
E01004462,Waltham Forest 011E,76,1362
E01004463,Waltham Forest 012E,72,1525
E01004464,Waltham Forest 013C,106,1105
E01004465,Waltham Forest 015B,46,1096
E01004466,Waltham Forest 015C,53,1246
E01004467,Waltham Forest 015D,109,1530
E01004468,Waltham Forest 015E,57,1206
E01004469,Waltham Forest 013D,99,1140
E01004470,Waltham Forest 013E,75,1112
E01004471,Waltham Forest 013F,99,1218
E01004472,Wandsworth 021A,47,1425
E01004473,Wandsworth 026A,36,1422
E01004474,Wandsworth 021B,71,1656
E01004475,Wandsworth 026B,51,1178
E01004476,Wandsworth 021C,58,1424
E01004477,Wandsworth 017A,17,1194
E01004478,Wandsworth 017B,16,1077
E01004479,Wandsworth 017C,35,1167
E01004480,Wandsworth 026C,25,1418
E01004481,Wandsworth 029A,47,1460
E01004482,Wandsworth 030A,42,1250
E01004483,Wandsworth 026D,56,1746
E01004484,Wandsworth 026E,56,1284
E01004485,Wandsworth 030B,49,1331
E01004486,Wandsworth 026F,34,1261
E01004487,Wandsworth 030C,84,1281
E01004488,Wandsworth 029B,58,1197
E01004489,Wandsworth 030D,33,1116
E01004490,Wandsworth 031A,29,1190
E01004491,Wandsworth 031B,46,1770
E01004492,Wandsworth 031C,55,1423
E01004493,Wandsworth 019A,51,1469
E01004494,Wandsworth 018A,44,1377
E01004495,Wandsworth 024A,66,1184
E01004496,Wandsworth 024B,58,1743
E01004497,Wandsworth 024C,37,1062
E01004498,Wandsworth 031D,31,1433
E01004499,Wandsworth 020A,51,1321
E01004500,Wandsworth 014A,50,1360
E01004501,Wandsworth 014B,38,1267
E01004502,Wandsworth 020B,26,1279
E01004503,Wandsworth 014C,56,1348
E01004504,Wandsworth 020C,29,1134
E01004505,Wandsworth 014D,30,1329
E01004506,Wandsworth 011A,33,1605
E01004507,Wandsworth 014E,44,1564
E01004508,Wandsworth 012A,55,1754
E01004509,Wandsworth 010A,55,1974
E01004510,Wandsworth 012B,51,1686
E01004511,Wandsworth 010B,23,1443
E01004512,Wandsworth 019B,26,1140
E01004513,Wandsworth 018B,62,1466
E01004514,Wandsworth 012C,30,1435
E01004515,Wandsworth 012D,66,1438
E01004516,Wandsworth 036A,34,1324
E01004517,Wandsworth 037A,92,1508
E01004518,Wandsworth 036B,76,1284
E01004519,Wandsworth 036C,62,1271
E01004520,Wandsworth 036D,49,965
E01004521,Wandsworth 037B,85,1452
E01004522,Wandsworth 037C,60,1199
E01004523,Wandsworth 036E,43,1172
E01004524,Wandsworth 037D,117,1197
E01004525,Wandsworth 035A,70,1497
E01004526,Wandsworth 035B,56,1298
E01004527,Wandsworth 035C,49,1260
E01004528,Wandsworth 035D,59,1147
E01004529,Wandsworth 035E,54,1666
E01004530,Wandsworth 035F,73,1511
E01004531,Wandsworth 033A,66,1268
E01004532,Wandsworth 032A,54,1166
E01004533,Wandsworth 033B,55,1057
E01004534,Wandsworth 008A,41,1578
E01004535,Wandsworth 007A,116,1230
E01004536,Wandsworth 008B,93,1688
E01004537,Wandsworth 007B,89,1441
E01004538,Wandsworth 007C,105,1546
E01004539,Wandsworth 003A,119,1470
E01004540,Wandsworth 003B,73,1657
E01004541,Wandsworth 007D,80,1267
